자치구,행정동,당월_매출_금액,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,행정동_코드
종로구,평창동,169609079.9,118948486.5,50660593.4,25162431.8,21435270.15,20762398.7,25839762.15,25748623.7,24443393.05,26217200.35,1313086.55,20182999.35,44038161.3,46373766.4,48186549.85,9514516.45,986628.65,5431847.3,16801466.7,51065929.0,35862307.25,45929026.6,11010560
노원구,하계1동,168931569.36363637,136645737.1818182,32285832.181818184,26248377.454545453,28998304.727272727,29810637.363636363,25809268.0,25779149.63636364,19620477.272727277,12665354.909090908,1948430.0,16946234.90909091,52296544.72727273,36089957.54545455,54242808.36363637,7407593.818181818,603204.5454545454,12488826.909090908,21698870.454545453,27175261.818181816,39968901.09090909,29771022.818181816,11110580
강동구,천호3동,164071210.7352941,112673526.5,51397684.23529412,22661839.67647059,24295338.88235294,21501975.529411763,20592331.411764707,23622041.0,30712468.32352941,20685215.911764707,7841491.029411765,13551699.470588235,31363089.23529412,30518342.352941178,56999750.176470585,23796838.47058824,409887.5588235294,17191888.588235293,32196558.05882353,26472320.26470588,34734448.35294118,45395552.294117644,11250630
종로구,부암동,162158802.04761904,112803960.3809524,49354841.66666666,19714911.38095238,21034129.0,23325048.38095238,23231455.14285714,25498416.47619048,30475931.52380952,18878910.14285714,2916807.761904762,6969669.952380952,39428631.190476194,48482076.71428572,54723021.0952381,9638595.333333334,440247.6190476191,12126947.76190476,18080407.33333333,48803333.0952381,34698394.571428575,35875966.61904762,11010550
용산구,보광동,162109227.70588234,103066033.29411764,59043194.4117647,20946927.88235294,19192258.82352941,18962894.29411765,19515852.05882353,24448100.23529412,30079989.05882353,28963205.352941178,14024814.529411765,4007156.294117647,20647012.70588235,15619173.352941176,68193577.41176471,39617493.4117647,958518.1176470588,18731240.76470588,35269056.4117647,30704108.11764706,28472947.05882353,23274291.647058822,11030700
강북구,번2동,161818729.6,114564359.8,47254369.8,15562484.0,24698733.0,24468721.2,25617796.8,24216624.8,25544570.6,21709799.2,0.0,13373723.0,46074155.2,23844515.8,67190889.8,11335445.8,8365.8,8335603.6,20311020.2,25867105.8,36884584.8,48677981.4,11090610
노원구,상계3?4동,159644392.65,116797983.25,42846409.4,19465007.7,22276650.65,20241780.0,26276361.85,28538183.05,25810692.3,17035717.1,5805056.5,23264576.35,27338053.55,37952872.65,48596354.0,16687479.6,718606.4,10162892.5,19496704.6,27907155.9,51415386.65,45311322.15,11110760
노원구,상계10동,156853475.33333334,123957767.8888889,32895707.444444444,21777472.55555556,33350965.444444444,22279498.55555556,18411002.111111112,28138829.222222224,21441738.111111112,11453969.333333334,1420580.6666666667,8717018.666666666,26946174.111111112,56608687.55555555,55781649.55555555,7379364.777777778,293022.8888888889,13474656.0,32015870.33333333,46559469.88888889,37563186.66666666,21964674.55555556,11110740
도봉구,쌍문1동,155489804.3888889,113671175.75,41818628.63888889,22252425.777777776,25388711.472222224,21564909.138888888,20338851.694444444,24126277.666666668,21947659.138888888,19870969.5,6556587.583333333,14439327.638888888,31873521.888888888,34583916.166666664,50367227.527777776,17669223.583333332,1539083.5555555555,20301252.222222224,23435276.472222224,40785116.75,35911732.88888889,29831783.944444444,11100510
성북구,보문동,136772866.52941176,105451816.94117647,31321049.588235293,22869188.588235293,21493436.70588235,18233312.11764706,19751012.82352941,23104866.70588235,23393402.05882353,7927647.529411765,1782783.8235294118,18095112.647058822,38497340.35294118,29387797.47058824,33910084.64705882,15099747.588235294,599978.2941176471,14662489.05882353,21332148.0,23339998.529411763,37683111.47058824,30897231.70588235,11080610
도봉구,도봉2동,135710233.75,103796349.8125,31913883.9375,20530267.4375,21051423.3125,18937538.75,21014243.5,22262876.8125,20740908.5625,11172975.375,2562283.8125,9708050.25,47023028.5,24248161.5625,43649428.375,8519281.25,540636.5625,5754720.625,17299455.375,26593645.5625,35781890.4375,40012755.3125,11100650
동작구,사당3동,135556692.66666666,99328219.91666669,36228472.75,17258870.666666668,18244153.75,19570594.166666668,21055792.0,23198809.33333333,21246402.666666668,14982070.083333334,3135778.1666666665,3962357.5833333335,25239357.08333333,22706555.25,57417438.25,23095206.33333333,599290.8333333334,10928734.75,24470196.0,35315680.75,26440503.0,25391465.416666668,11200650
성북구,길음1동,133659606.73684213,100052908.0,33606698.7368421,17874161.210526317,21083389.842105266,19407437.89473684,20379350.263157893,21308568.789473683,20754197.0,12852501.736842103,2295660.263157895,5779813.157894737,30789793.21052632,39026719.578947365,45146249.05263158,10621371.47368421,369137.0526315789,5523498.421052632,16250554.210526315,38066054.78947368,27871786.263157893,36541877.68421053,11080660
동대문구,청량리동,133489794.9,97561067.6,35928727.3,18388875.1,22127457.1,18027969.8,17340464.2,21676301.4,19958455.9,15970271.4,10436091.8,8962961.8,32638359.3,15428813.5,39946991.6,26076576.9,1094174.3,18394162.9,26060559.5,25417360.8,25030558.0,23197330.6,11060800
종로구,숭인1동,132407204.0,106086145.75,26321058.25,31839013.0,23249302.75,18148403.75,18026756.5,14822669.75,12507304.25,13813754.0,908530.25,3399231.5,51901274.5,40529490.25,30986464.0,4682213.5,158963.0,3090136.25,10612361.75,40097781.5,34303176.75,27380039.5,11010700
은평구,신사2동,126204947.85,95002234.75,31202713.1,18109360.8,20341501.45,18804529.1,17890699.35,19856144.05,19119734.3,12082978.8,2717513.45,7682030.2,23729689.4,25899152.8,52321770.45,13854791.55,636154.25,9710161.9,20286779.1,32982259.9,30410956.85,27271436.7,11120660
영등포구,신길4동,126134730.75,87860317.75,38274413.0,15366342.125,17081386.5,19796926.0,17695187.25,17920475.875,19358346.5,18916066.5,4075780.125,6376450.0,21030811.0,24892643.375,49389132.375,20369913.875,121478.75,5262620.875,15924879.875,23943211.625,26928617.125,47624728.25,11190660
관악구,성현동,115453350.5,105984080.125,9469270.375,24132242.375,22276414.75,22688552.5,22768746.75,14118123.75,6865561.875,2603708.5,1091160.125,10421742.5,21721740.875,33749347.625,42796158.75,5673200.625,185382.125,1067773.125,7891052.0,75566366.375,20937399.125,6428284.625,11210790
동작구,사당5동,115408596.9,86648223.4,28760373.5,18227414.5,17380328.7,15593281.0,15688678.8,19758520.4,15821515.8,12938857.7,3421776.1,9218856.0,13420934.0,25955379.5,48537406.2,14854245.1,801571.6,9467532.3,19380634.9,39536653.8,29511478.6,12545239.8,11200670
서초구,반포본동,105396017.6,82946463.7,22449553.9,18811163.9,17633101.0,14282354.6,18105196.1,14114648.1,16812330.9,5637223.0,3617.4,7979805.0,34050240.1,46563026.5,16561192.6,238136.0,119273.0,2223861.6,11496304.5,10477741.4,27118134.8,44295470.4,11220560
동대문구,이문2동,92886579.5,70305722.0,22580857.5,7673062.5,17904060.5,12664076.0,13668168.0,18396355.0,21487021.0,1093836.5,0.0,317006.0,10721688.0,2848747.5,63700316.0,15298822.0,285251.5,10506942.0,10899835.5,15244012.5,30138543.5,14727553.5,11060900
종로구,창신3동,85523490.0,47061050.0,38462440.0,11738961.0,4762206.0,3469741.0,16954026.0,10136116.0,22721378.0,15741062.0,0.0,2222427.0,24771688.0,25952358.0,32577017.0,0.0,0.0,10060302.0,9736529.0,30879605.0,29282657.0,5564397.0,11010690
노원구,월계2동,71546240.57142857,63747746.85714286,7798493.714285715,15300344.0,13282145.142857144,13264961.142857144,12172880.285714284,9727416.285714284,5411941.285714285,2386552.4285714286,448687.1428571429,3572484.1428571427,33626931.571428575,10628428.285714284,18589021.57142857,4680687.857142857,3590043.8571428573,22084575.85714286,5967758.857142857,14540538.57142857,15240808.857142856,9491840.142857144,11110520
송파구,송파2동,62715804.125,45731433.625,16984370.5,8981892.375,9306897.5,7949868.5,7874219.5,11618555.75,9272260.25,7712110.25,5393516.625,6995910.125,13626846.0,9655144.125,15442834.125,11601553.125,805785.0,7472121.75,12947834.125,19600109.5,12414445.5,7504948.5,11240620
용산구,이촌2동,59634402.333333336,37953077.0,21681325.33333333,7387445.333333333,7475999.25,7027289.833333333,6377049.166666667,9685293.416666666,13142199.833333334,8539125.5,343101.1666666667,5072822.5,15855633.25,14505925.583333334,21314596.75,2542323.083333333,109962.91666666669,8707331.083333334,11372081.166666666,11651317.25,8117246.833333333,13021254.166666666,11030640
강서구,등촌2동,54229892.66666666,49676207.833333336,4553684.833333333,6871389.0,7133578.333333333,20060668.83333333,10271203.333333334,5339368.333333333,2790289.0,1763395.8333333333,0.0,4239950.166666667,8386907.0,29228531.0,12374504.5,0.0,0.0,89669.5,2575953.6666666665,8059930.166666667,4019849.8333333335,37502866.5,11160530
성동구,응봉동,53921772.0,48654056.4,5267715.6,10683401.8,13001884.0,7230087.0,10056702.0,7681981.6,3750543.6,1517172.0,0.0,2384930.0,10707944.2,15337315.6,22706031.8,2785550.4,62311.0,627331.4,2643451.2,25276514.8,15257742.6,6534708.4,11040580
서대문구,북가좌1동,45849307.0,34821645.8,11027661.2,6952408.0,6158691.2,6849814.4,4929453.6,9931278.6,7783436.4,3244224.8,405280.0,3724616.2,11582243.2,10993234.6,16243206.6,2900726.4,0.0,401247.6,2891077.4,8332678.2,14381699.2,14410642.4,11130710
관악구,청림동,17873383.0,12039944.0,5833439.0,700917.0,1673156.0,4714232.0,2272327.0,2679312.0,3843739.0,1989700.0,1390529.0,0.0,0.0,870494.0,1367918.0,14244442.0,0.0,0.0,1820123.0,2928024.0,6398694.0,6726542.0,11210540
강동구,상일1동,515573880.0967742,408797384.0322581,106776496.06451613,72502549.74193548,75497005.67741935,67657097.22580644,63168336.12903226,129972395.25806452,70950448.61290322,35826047.451612905,9766511.774193548,31426034.35483871,109453262.64516129,129994432.35483871,175544558.58064517,59389080.38709678,1038925.0322580644,21272969.612903222,126127876.16129032,141987762.77419356,101096965.32258064,88695777.0,11250760
강동구,상일2동,515573880.0967742,408797384.0322581,106776496.06451613,72502549.74193548,75497005.67741935,67657097.22580644,63168336.12903226,129972395.25806452,70950448.61290322,35826047.451612905,9766511.774193548,31426034.35483871,109453262.64516129,129994432.35483871,175544558.58064517,59389080.38709678,1038925.0322580644,21272969.612903222,126127876.16129032,141987762.77419356,101096965.32258064,88695777.0,11250770
