"동별","산업대분류별","구분별","항목","단위","2023 년",
"이화동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","124",
"이화동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","181",
"이화동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","42",
"이화동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","3",
"이화동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","60",
"이화동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","38",
"이화동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","166",
"이화동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","116",
"창신1동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2372",
"창신1동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","797",
"창신1동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","2604",
"창신1동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","2649",
"창신1동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"창신1동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"창신1동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","330",
"창신1동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"창신1동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"창신1동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","15",
"창신1동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1300",
"창신1동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","69",
"창신1동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","241",
"창신1동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","17",
"창신1동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","41",
"창신1동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","96",
"창신1동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","34",
"창신1동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","40",
"창신1동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"창신1동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","13",
"창신1동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","47",
"창신1동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","31",
"창신1동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","95",
"창신2동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1057",
"창신2동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","404",
"창신2동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","923",
"창신2동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","1044",
"창신2동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"창신2동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"창신2동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","493",
"창신2동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"창신2동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"창신2동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","26",
"창신2동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","163",
"창신2동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","53",
"창신2동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","126",
"창신2동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","15",
"창신2동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","5",
"창신2동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","33",
"창신2동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","13",
"창신2동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","11",
"창신2동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"창신2동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","6",
"창신2동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","25",
"창신2동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","17",
"창신2동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","69",
"창신3동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","404",
"창신3동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","154",
"창신3동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","511",
"창신3동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","664",
"창신3동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"창신3동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"창신3동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","56",
"창신3동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","4",
"창신3동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"창신3동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","12",
"창신3동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","127",
"창신3동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","30",
"창신3동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","33",
"창신3동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","16",
"창신3동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"창신3동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","25",
"창신3동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","16",
"창신3동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","8",
"창신3동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"창신3동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","17",
"창신3동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","12",
"창신3동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","11",
"창신3동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","33",
"숭인1동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","725",
"숭인1동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","285",
"숭인1동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","843",
"숭인1동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","1085",
"숭인1동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
